REGION,Region,LOCATION,Country,VAR,Variables,TIME,Time,Value,Flag Codes,Flags
REG1_1,Africa,STP,Sao Tome and Principe,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,102.2,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RPI_RA_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,25.5,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RAPFR_LND_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RAPFR_AFS_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RAPFR_WR_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,24.4,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RCL_PV_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,14.6,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,STP,Sao Tome and Principe,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,DF_CM_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,1.2,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,11.9,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,DF_CM_PCT_2_RATE_W,Prevalence of girl child marriage (20-24 years old),2023,2023,28,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,DF_HR_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,DF_DV_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,DF_IN_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RPI_VAW_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,17,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,27,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,15.5,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,102.2,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RPI_RA_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,25.5,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RAPFR_LND_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RAPFR_AFS_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RAPFR_WR_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,24.4,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RCL_PV_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,14.6,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,STP,Sao Tome and Principe,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,DF_CM_LAW,Law,2023,2023,50,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0.2,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,3.1,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,DF_HR_LAW,Law,2023,2023,75,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,DF_HR_ATT_1_RATE_ALL,Attitudes on role in the household,2023,2023,68.8,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,DF_DV_LAW,Law,2023,2023,100,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,DF_IN_LAW,Law,2023,2023,100,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RPI_VAW_LAW,Law,2023,2023,50,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,20.5,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,43,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,40.2,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RPI_FGM_LAW,Law,2023,2023,100,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,105.2,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RPI_RA_LAW,Law,2023,2023,75,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,24.7,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RAPFR_LND_LAW,Law,2023,2023,0,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RAPFR_AFS_LAW,Law,2023,2023,25,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,34.1,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,81.7,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,63.5,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RAPFR_WR_LAW,Law,2023,2023,75,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RAPFR_WR_ATT_1_RATE_ALL,Attitudes on women's right to a job,2023,2023,69.7,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,15.4,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_CR_LAW,Law,2023,2023,100,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_PV_LAW,Law,2023,2023,25,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_PV_ATT_1_RATE_ALL,Attitudes on women's ability to be a political leader,2023,2023,74.6,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,19.9,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_FM_LAW,Law,2023,2023,75,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,77.3,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,3.6,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,17,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_AJ_LAW,Law,2023,2023,75,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,45.4,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,24.1,NA,NA
REG1_3,Asia,SAU,Saudi Arabia,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,23.4,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,DF_CM_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0.2,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,3.1,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,DF_HR_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,DF_HR_ATT_1_RATE_ALL,Attitudes on role in the household,2023,2023,68.8,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,DF_DV_LAW,Law,2023,2023,100,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,DF_IN_LAW,Law,2023,2023,100,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RPI_VAW_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,20.5,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,43,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,40.2,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RPI_FGM_LAW,Law,2023,2023,100,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,105.2,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RPI_RA_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,24.7,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RAPFR_LND_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RAPFR_AFS_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,34.1,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,81.7,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,63.5,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RAPFR_WR_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RAPFR_WR_ATT_1_RATE_ALL,Attitudes on women's right to a job,2023,2023,69.7,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,15.4,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_CR_LAW,Law,2023,2023,100,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_PV_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_PV_ATT_1_RATE_ALL,Attitudes on women's ability to be a political leader,2023,2023,74.6,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,19.9,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_FM_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,77.3,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,3.6,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,17,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_AJ_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,45.4,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,24.1,NA,NA
REG1_5,All regions,SAU,Saudi Arabia,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,23.4,NA,NA
REG1_1,Africa,SEN,Senegal,DF_CM_LAW,Law,2023,2023,100,NA,NA
REG1_1,Africa,SEN,Senegal,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0.2,NA,NA
REG1_1,Africa,SEN,Senegal,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,20.8,NA,NA
REG1_1,Africa,SEN,Senegal,DF_CM_PCT_2_RATE_W,Prevalence of girl child marriage (20-24 years old),2023,2023,30.5,NA,NA
REG1_1,Africa,SEN,Senegal,DF_HR_LAW,Law,2023,2023,100,NA,NA
REG1_1,Africa,SEN,Senegal,DF_DV_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,SEN,Senegal,DF_IN_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,SEN,Senegal,RPI_VAW_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,SEN,Senegal,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,42,NA,NA
REG1_1,Africa,SEN,Senegal,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,24,NA,NA
REG1_1,Africa,SEN,Senegal,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,10.8,NA,NA
REG1_1,Africa,SEN,Senegal,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,SEN,Senegal,RPI_FGM_ATT_1_RATE_W,Attitudes of women on FGM,2023,2023,20.9,NA,NA
REG1_1,Africa,SEN,Senegal,RPI_FGM_ATT_1_RATE_M,Attitudes of men on FGM,2023,2023,21.8,NA,NA
REG1_1,Africa,SEN,Senegal,RPI_FGM_PCT_1_RATE_W,Prevalence of FGM,2023,2023,25.2,NA,NA
REG1_1,Africa,SEN,Senegal,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,102.5,NA,NA
REG1_1,Africa,SEN,Senegal,RPI_RA_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,SEN,Senegal,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,21.3,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_LND_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_LND_PCT_1_SIGI,Share of women among land owners,2023,2023,16.1,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_LND_PCT_1_RATE_M,Men's land ownership,2023,2023,23.2,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_LND_PCT_1_RATE_W,Women's land ownership,2023,2023,4.1,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_HSE_PCT_1_SIGI,Share of women among house owners,2023,2023,25.3,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_HSE_PCT_1_RATE_M,Men's real estate ownership,2023,2023,22,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_HSE_PCT_1_RATE_W,Women's real estate ownership,2023,2023,6.9,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_AFS_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,44.6,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,32.5,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,24.3,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_WR_LAW,Law,2023,2023,100,NA,NA
REG1_1,Africa,SEN,Senegal,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,15.2,NA,NA
REG1_1,Africa,SEN,Senegal,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,SEN,Senegal,RCL_PV_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,SEN,Senegal,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,44.2,NA,NA
REG1_1,Africa,SEN,Senegal,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,SEN,Senegal,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,64.1,NA,NA
REG1_1,Africa,SEN,Senegal,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,35.5,NA,NA
REG1_1,Africa,SEN,Senegal,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,56.9,NA,NA
REG1_1,Africa,SEN,Senegal,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,SEN,Senegal,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,48,NA,NA
REG1_1,Africa,SEN,Senegal,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,38.1,NA,NA
REG1_1,Africa,SEN,Senegal,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,32.9,NA,NA
REG1_5,All regions,SEN,Senegal,DF_CM_LAW,Law,2023,2023,100,NA,NA
REG1_5,All regions,SEN,Senegal,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,0.2,NA,NA
REG1_5,All regions,SEN,Senegal,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,20.8,NA,NA
REG1_5,All regions,SEN,Senegal,DF_CM_PCT_2_RATE_W,Prevalence of girl child marriage (20-24 years old),2023,2023,30.5,NA,NA
REG1_5,All regions,SEN,Senegal,DF_HR_LAW,Law,2023,2023,100,NA,NA
REG1_5,All regions,SEN,Senegal,DF_DV_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,SEN,Senegal,DF_IN_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,SEN,Senegal,RPI_VAW_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,SEN,Senegal,RPI_VAW_ATT_1_RATE_W,Attitudes justifying intimate-partner violence,2023,2023,42,NA,NA
REG1_5,All regions,SEN,Senegal,RPI_VAW_PCT_1_RATE_W,Prevalence of lifetime intimate-partner violence,2023,2023,24,NA,NA
REG1_5,All regions,SEN,Senegal,RPI_VAW_PCT_2_RATE_W,Prevalence of intimate-partner violence (last 12 months),2023,2023,10.8,NA,NA
REG1_5,All regions,SEN,Senegal,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,SEN,Senegal,RPI_FGM_ATT_1_RATE_W,Attitudes of women on FGM,2023,2023,20.9,NA,NA
REG1_5,All regions,SEN,Senegal,RPI_FGM_ATT_1_RATE_M,Attitudes of men on FGM,2023,2023,21.8,NA,NA
REG1_5,All regions,SEN,Senegal,RPI_FGM_PCT_1_RATE_W,Prevalence of FGM,2023,2023,25.2,NA,NA
REG1_5,All regions,SEN,Senegal,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,102.5,NA,NA
REG1_5,All regions,SEN,Senegal,RPI_RA_LAW,Law,2023,2023,75,NA,NA
REG1_5,All regions,SEN,Senegal,RPI_RA_PCT_1_RATE_W,Unmet needs for family planning,2023,2023,21.3,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_LND_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_LND_PCT_1_SIGI,Share of women among land owners,2023,2023,16.1,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_LND_PCT_1_RATE_M,Men's land ownership,2023,2023,23.2,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_LND_PCT_1_RATE_W,Women's land ownership,2023,2023,4.1,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_HSE_PCT_1_SIGI,Share of women among house owners,2023,2023,25.3,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_HSE_PCT_1_RATE_M,Men's real estate ownership,2023,2023,22,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_HSE_PCT_1_RATE_W,Women's real estate ownership,2023,2023,6.9,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_AFS_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_AFS_PCT_1_SIGI,Share of women among bank account owners,2023,2023,44.6,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_AFS_PCT_1_RATE_M,Men's bank account ownership,2023,2023,32.5,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_AFS_PCT_1_RATE_W,Women's bank account ownership,2023,2023,24.3,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_WR_LAW,Law,2023,2023,100,NA,NA
REG1_5,All regions,SEN,Senegal,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,15.2,NA,NA
REG1_5,All regions,SEN,Senegal,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SEN,Senegal,RCL_PV_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SEN,Senegal,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,44.2,NA,NA
REG1_5,All regions,SEN,Senegal,RCL_FM_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SEN,Senegal,RCL_FM_PCT_1_SIGI,Share of women among those that feel unsafe,2023,2023,64.1,NA,NA
REG1_5,All regions,SEN,Senegal,RCL_FM_PCT_1_RATE_M,Men's feeling of insecurity,2023,2023,35.5,NA,NA
REG1_5,All regions,SEN,Senegal,RCL_FM_PCT_1_RATE_W,Women's feeling of insecurity,2023,2023,56.9,NA,NA
REG1_5,All regions,SEN,Senegal,RCL_AJ_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SEN,Senegal,RCL_AJ_PCT_1_SIGI,Share of women among those lacking confidence in the judicial system,2023,2023,48,NA,NA
REG1_5,All regions,SEN,Senegal,RCL_AJ_PCT_1_RATE_M,Men's lack of confidence in the judicial system,2023,2023,38.1,NA,NA
REG1_5,All regions,SEN,Senegal,RCL_AJ_PCT_1_RATE_W,Women's lack of confidence in the judicial system,2023,2023,32.9,NA,NA
REG1_1,Africa,SYC,Seychelles,DF_CM_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,SYC,Seychelles,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,1.8,NA,NA
REG1_1,Africa,SYC,Seychelles,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,6.6,NA,NA
REG1_1,Africa,SYC,Seychelles,DF_HR_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,SYC,Seychelles,DF_DV_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,SYC,Seychelles,DF_IN_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,SYC,Seychelles,RPI_VAW_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,SYC,Seychelles,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,SYC,Seychelles,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,103.5,NA,NA
REG1_1,Africa,SYC,Seychelles,RPI_RA_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,SYC,Seychelles,RAPFR_LND_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,SYC,Seychelles,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,SYC,Seychelles,RAPFR_AFS_LAW,Law,2023,2023,25,NA,NA
REG1_1,Africa,SYC,Seychelles,RAPFR_WR_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,SYC,Seychelles,RAPFR_WR_PCT_1_SIGI,Share of women among managers,2023,2023,41.8,NA,NA
REG1_1,Africa,SYC,Seychelles,RCL_CR_LAW,Law,2023,2023,0,NA,NA
REG1_1,Africa,SYC,Seychelles,RCL_PV_LAW,Law,2023,2023,50,NA,NA
REG1_1,Africa,SYC,Seychelles,RCL_PV_PCT_1_SIGI,Women's representation in parliament,2023,2023,22.9,NA,NA
REG1_1,Africa,SYC,Seychelles,RCL_FM_LAW,Law,2023,2023,75,NA,NA
REG1_1,Africa,SYC,Seychelles,RCL_AJ_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,SYC,Seychelles,DF_CM_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,SYC,Seychelles,DF_CM_PCT_1_RATE_M,Prevalence of boy child marriage (15-19 years old),2023,2023,1.8,NA,NA
REG1_5,All regions,SYC,Seychelles,DF_CM_PCT_1_RATE_W,Prevalence of girl child marriage (15-19 years old),2023,2023,6.6,NA,NA
REG1_5,All regions,SYC,Seychelles,DF_HR_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SYC,Seychelles,DF_DV_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SYC,Seychelles,DF_IN_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SYC,Seychelles,RPI_VAW_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,SYC,Seychelles,RPI_FGM_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,SYC,Seychelles,RPI_MW_PCT_1_RATIO,Male-to-female ratio at birth,2023,2023,103.5,NA,NA
REG1_5,All regions,SYC,Seychelles,RPI_RA_LAW,Law,2023,2023,50,NA,NA
REG1_5,All regions,SYC,Seychelles,RAPFR_LND_LAW,Law,2023,2023,25,NA,NA
REG1_5,All regions,SYC,Seychelles,RAPFR_HSE_LAW,Law,2023,2023,0,NA,NA
REG1_5,All regions,SYC,Seychelles,RAPFR_AFS_LAW,Law,2023,2023,25,NA,NA
